country,iso2,iso3,group,component,source,series_id,source_adjustment,adjustment_method,date,real_value
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2007-01-01,112101000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2007-04-01,112311700
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2007-07-01,111121400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2007-10-01,117981200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2008-01-01,114587400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2008-04-01,113051000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2008-07-01,113960400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2008-10-01,109763000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2009-01-01,109953600
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2009-04-01,112056200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2009-07-01,115266700
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2009-10-01,117937900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2010-01-01,121793500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2010-04-01,119969300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2010-07-01,119678500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2010-10-01,124091500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2011-01-01,121857900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2011-04-01,124921200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2011-07-01,123470700
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2011-10-01,124672300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2012-01-01,127727600
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2012-04-01,122788400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2012-07-01,121677100
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2012-10-01,121485500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-01-01,123980300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-04-01,127228200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-07-01,126895800
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2013-10-01,127645800
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-01-01,129604500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-04-01,130801300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-07-01,131396800
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2014-10-01,132147500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-01-01,135014500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-04-01,136916900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-07-01,139962700
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2015-10-01,139670500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-01-01,141103700
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-04-01,144923600
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-07-01,149560400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2016-10-01,153680000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-01-01,159002900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-04-01,161922300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-07-01,165453100
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2017-10-01,161495200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-01-01,165222500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-04-01,158248900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-07-01,155207400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2018-10-01,156248000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-01-01,153289600
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-04-01,155521100
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-07-01,154699400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2019-10-01,158152500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-01-01,159543300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-04-01,158672100
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-07-01,159777300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2020-10-01,160974000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-01-01,167638400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-04-01,168391000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-07-01,164733900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2021-10-01,165788200
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-01-01,163878000
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-04-01,164444900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-07-01,168959300
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2022-10-01,168134900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-01-01,166646400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-04-01,166734500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-07-01,166360500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2023-10-01,164100500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-01-01,167783800
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-04-01,164569400
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-07-01,164371500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2024-10-01,162004900
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2025-01-01,160177500
South Korea,KR,KOR,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.KR.NFI_R_SA_XDC,SA,Source seasonally adjusted,2025-04-01,158182100
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-01-01,846100
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-04-01,847400
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-07-01,867400
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-10-01,886700
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-01-01,909955.002463523
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-04-01,923313.968338664
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-07-01,926494.726950033
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-10-01,943831.281723991
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-01-01,941786.112909008
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-04-01,960600.036765829
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-07-01,974610.251309431
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-10-01,981953.322687348
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-01-01,991658.758801881
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-04-01,988217.71905985
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-07-01,993569.924199777
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-10-01,993841.494678944
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-01-01,992302.065636578
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-04-01,998273.650388416
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-07-01,1006627.3781693
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-10-01,1017671.50716074
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-01-01,1029111.51550483
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-04-01,1035943.34067828
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-07-01,1026575.75371819
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-10-01,1037319.06796502
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-01-01,1018661.58524283
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-04-01,1014378.34960013
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-07-01,1018026.14349024
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-10-01,1040597.62354778
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-01-01,1052951.22680133
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-04-01,1077540.98887363
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-07-01,1088518.40145762
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-10-01,1095102.96502452
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-01-01,1121625.74148193
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-04-01,1100338.8435082
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-07-01,1105452.67894769
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-10-01,1065505.22902949
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-01-01,1145513.98530019
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-04-01,1163012.30731866
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-07-01,1186044.03874207
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-10-01,1220393.29967482
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-01-01,1210985.94363249
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-04-01,1188138.94942266
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-07-01,1183256.39240001
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-10-01,1177515.57035083
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-01-01,1176590.05145435
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-04-01,1197626.43966844
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-07-01,1208118.74660912
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-10-01,1202696.83450438
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-01-01,1213666.04689303
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-04-01,1220135.16559954
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-07-01,1231821.52885383
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-10-01,1244977.13275275
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-01-01,1252663.28430031
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-04-01,1266254.67910971
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-07-01,1262563.75842614
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-10-01,1269963.12483764
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-01-01,1287335.25181453
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-04-01,1301435.27246641
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-07-01,1307845.82306122
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-10-01,1310393.71266049
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-01-01,1334525.99456675
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-04-01,1361463.61073038
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-07-01,1373779.83094783
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-10-01,1374578.9725378
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-01-01,1392775.42985969
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-04-01,1418489.36387836
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-07-01,1428916.35267466
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-10-01,1420070.48016177
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-01-01,1433451.5251892
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-04-01,1326402.97602335
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-07-01,1428193.67879094
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-10-01,1429910.88714295
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-01-01,1429860.65963897
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-04-01,1397939.22929116
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-07-01,1385791.16576186
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-10-01,1438024.1874327399
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-01-01,1464887
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-04-01,1491104
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-07-01,1514115
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-10-01,1530097
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-01-01,1553389
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-04-01,1598526
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-07-01,1626575
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-10-01,1633596
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-01-01,1657203
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-04-01,1668904
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-07-01,1679528
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-10-01,1689332
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2025-01-01,1699718
Thailand,TH,THA,ASEAN,Consumption,IMF IFS via DBnomics,Q.TH.NCP_R_SA_XDC,SA,Source seasonally adjusted,2025-04-01,1703697
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2003-01-01,338600
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2003-04-01,349600
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2003-07-01,367100
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2003-10-01,364600
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2004-01-01,380883.459877889
Thailand,TH,THA,ASEAN,Investment,IMF IFS via DBnomics,Q.TH.NFI_R_SA_XDC,SA,Source seasonally adjusted,2004-04-01,402401.205171559
