date,country,iso2,group,component,cycle,yoy_growth,qoq_annualised
2002-10-01,Philippines,PH,ASEAN,Investment,-1.243071190946167,6.889917371095322,11.580173113803482
2003-01-01,Philippines,PH,ASEAN,Investment,5.455466766899008,15.784666504525724,30.382384611141333
2003-04-01,Philippines,PH,ASEAN,Investment,2.3689289878148356,5.3932953826851815,-8.650514898175743
2003-07-01,Philippines,PH,ASEAN,Investment,3.027015413508425,9.934252647117958,6.42496776170276
2003-10-01,Philippines,PH,ASEAN,Investment,-0.048651682685082326,4.934820428606734,-8.417555760241413
2004-01-01,Philippines,PH,ASEAN,Investment,1.7570858297247682,0.1401306516081391,11.203625503146952
2004-04-01,Philippines,PH,ASEAN,Investment,5.640430398155703,7.2059011737446,19.6125671903701
2004-07-01,Philippines,PH,ASEAN,Investment,0.15870960898998684,1.1641998762840444,-17.741837428139462
2004-10-01,Philippines,PH,ASEAN,Investment,3.9447778606539488,8.132743809291831,19.456619971789735
2005-01-01,Philippines,PH,ASEAN,Investment,-3.145566090861224,-0.6431341678849734,-23.899886405560267
2005-04-01,Philippines,PH,ASEAN,Investment,3.4390229009198006,2.198896771122172,30.98069094639868
2005-07-01,Philippines,PH,ASEAN,Investment,-6.392624938381664,-1.9855367645870814,-34.479571570976475
2005-10-01,Philippines,PH,ASEAN,Investment,-5.280367616304453,-4.466399090803108,9.533170666925628
2006-01-01,Philippines,PH,ASEAN,Investment,-5.3331781097220965,2.7901915656920906,5.126476220420528
2006-04-01,Philippines,PH,ASEAN,Investment,-1.447944214556674,0.32889005266074633,21.135484894273304
2006-07-01,Philippines,PH,ASEAN,Investment,-4.7811629104233155,7.07588969751427,-7.4915729915623785
2006-10-01,Philippines,PH,ASEAN,Investment,-0.3359594435825043,10.656389439731662,23.855169635795193
2007-01-01,Philippines,PH,ASEAN,Investment,2.1417797039999678,13.422949116188754,16.192714926248897
2007-04-01,Philippines,PH,ASEAN,Investment,4.309425174109337,11.922390761668922,15.133251476193976
2007-07-01,Philippines,PH,ASEAN,Investment,-2.624575628529663,8.516894206221615,-21.113559213351607
2007-10-01,Philippines,PH,ASEAN,Investment,1.064482274104146,7.935123475706085,21.528086713733074
2008-01-01,Philippines,PH,ASEAN,Investment,-0.2625559543738103,4.285991884332319,1.5961885607538306
2008-04-01,Philippines,PH,ASEAN,Investment,1.9316548650376686,4.45253091401856,15.799407594938941
2008-07-01,Philippines,PH,ASEAN,Investment,5.921537809330281,15.502270471947632,23.085399018364683
2008-10-01,Philippines,PH,ASEAN,Investment,2.7900194922098054,8.79350032227677,-5.306993884950373
2009-01-01,Philippines,PH,ASEAN,Investment,-3.240407700152107,4.19327713693356,-16.804704180619012
2009-04-01,Philippines,PH,ASEAN,Investment,-4.230467731474262,1.1100196833305986,3.4663777805270968
2009-07-01,Philippines,PH,ASEAN,Investment,-1.1663523746700388,0.2877398643542861,19.796279742459433
2009-10-01,Philippines,PH,ASEAN,Investment,-2.8976979679450934,1.794650154261923,0.7206472746801751
2010-01-01,Philippines,PH,ASEAN,Investment,3.7161943484448736,14.545302521429804,34.19790528805251
2010-04-01,Philippines,PH,ASEAN,Investment,13.266538500846863,25.184425527314858,46.02286980406731
2010-07-01,Philippines,PH,ASEAN,Investment,4.668913010170035,13.610928013411083,-26.497710313155665
2010-10-01,Philippines,PH,ASEAN,Investment,5.0942163904853235,15.853419008561787,9.690611255282988
2011-01-01,Philippines,PH,ASEAN,Investment,2.567894024344316,6.808366253006426,-1.982305734168932
2011-04-01,Philippines,PH,ASEAN,Investment,-4.041001887141894,-9.229675814584759,-18.129298466297428
2011-07-01,Philippines,PH,ASEAN,Investment,-6.8461792741624645,-3.273995169106314,-2.6749877312418846
2011-10-01,Philippines,PH,ASEAN,Investment,-8.704932892346813,-5.34760381679753,1.3961766645181228
2012-01-01,Philippines,PH,ASEAN,Investment,-5.182166102682268,0.9571338295861764,23.236644851365895
2012-04-01,Philippines,PH,ASEAN,Investment,-6.120678692301974,6.917725644282413,5.713068792487519
2012-07-01,Philippines,PH,ASEAN,Investment,-1.773626668644737,14.37923962494363,27.17106819140298
2012-10-01,Philippines,PH,ASEAN,Investment,3.6538520600486355,21.977048895857543,31.787413748173776
2013-01-01,Philippines,PH,ASEAN,Investment,7.551657843681073,22.652343790191942,25.937824428703493
2013-04-01,Philippines,PH,ASEAN,Investment,-1.6183213085316575,14.703922967168381,-26.080614499606725
2013-07-01,Philippines,PH,ASEAN,Investment,-5.127636193591225,7.115461140063317,-3.182779117017276
2013-10-01,Philippines,PH,ASEAN,Investment,-4.939887037124866,2.133379467694496,11.859087058698492
2014-01-01,Philippines,PH,ASEAN,Investment,-2.1881200622468535,1.2375185972956615,22.354380947108154
2014-04-01,Philippines,PH,ASEAN,Investment,-4.997312236860633,7.83842968506292,0.32302985146230867
2014-07-01,Philippines,PH,ASEAN,Investment,-5.937401291012663,10.629054570075525,7.979720423033143
2014-10-01,Philippines,PH,ASEAN,Investment,-5.989264490218436,10.581333115239033,11.668201239352527
2015-01-01,Philippines,PH,ASEAN,Investment,-5.865752851805057,8.104171325948606,12.445733789946445
2015-04-01,Philippines,PH,ASEAN,Investment,-5.388817519699349,11.488649964880615,13.860944407190345
2015-07-01,Philippines,PH,ASEAN,Investment,-4.35647971975657,13.492441954432621,15.994888381241168
2015-10-01,Philippines,PH,ASEAN,Investment,0.4177896761156999,18.268465415617108,30.772295084090473
2016-01-01,Philippines,PH,ASEAN,Investment,1.4662509220417577,19.048331423271847,15.565197820565402
2016-04-01,Philippines,PH,ASEAN,Investment,5.220334032460805,22.075925348003622,25.971320106117446
2016-07-01,Philippines,PH,ASEAN,Investment,4.412828801906299,19.877144924800305,7.1997666884279
2016-10-01,Philippines,PH,ASEAN,Investment,5.154841010073414,15.378284239583984,12.776852343225187
2017-01-01,Philippines,PH,ASEAN,Investment,2.4667832330702715,11.074693866483898,-1.6491636718349412
2017-04-01,Philippines,PH,ASEAN,Investment,3.8892978361568242,8.085745065549688,14.015524902380605
2017-07-01,Philippines,PH,ASEAN,Investment,4.835350977475395,9.102398442313664,11.266380195483805
2017-10-01,Philippines,PH,ASEAN,Investment,8.911767089626599,11.630324993981844,22.88855854989791
2018-01-01,Philippines,PH,ASEAN,Investment,5.957652785922446,10.49843517841893,-6.176722934086598
2018-04-01,Philippines,PH,ASEAN,Investment,13.30109798437014,15.506741047832051,34.04874838003309
2018-07-01,Philippines,PH,ASEAN,Investment,13.69293787284384,14.007857924883815,5.270847703690862
2018-10-01,Philippines,PH,ASEAN,Investment,13.444064041960718,8.72648163561447,1.7630533928205239
2019-01-01,Philippines,PH,ASEAN,Investment,8.96830417128406,6.263497906107851,-16.02865785211307
2019-04-01,Philippines,PH,ASEAN,Investment,10.778221812708724,-0.16762228431979054,8.324267618322523
2019-07-01,Philippines,PH,ASEAN,Investment,17.967580086362208,5.8069279991288525,29.169048837485434
2019-10-01,Philippines,PH,ASEAN,Investment,18.582976619656378,5.952156998185032,2.3439693890452418
2020-01-01,Philippines,PH,ASEAN,Investment,7.623244953712518,-1.1149555692728796,-44.29710812194472
2020-04-01,Philippines,PH,ASEAN,Investment,-39.61050243229047,-50.57067509927968,-189.4986105017047
2020-07-01,Philippines,PH,ASEAN,Investment,-26.68057837410764,-45.03673253304754,51.304819102414
2020-10-01,Philippines,PH,ASEAN,Investment,-16.153500510444342,-35.12339107467657,41.99733522252913
2021-01-01,Philippines,PH,ASEAN,Investment,-9.32135222567642,-17.1466206866846,27.60997343002316
2021-04-01,Philippines,PH,ASEAN,Investment,-8.344364539245932,31.385471797080555,4.629759433355929
2021-07-01,Philippines,PH,ASEAN,Investment,-10.297626531439382,16.90275642362309,-6.626042391415865
2021-10-01,Philippines,PH,ASEAN,Investment,-7.038922766940403,10.076153894683948,14.690925106772568
2022-01-01,Philippines,PH,ASEAN,Investment,-1.812691851628967,8.925735961379822,23.008301696806654
2022-04-01,Philippines,PH,ASEAN,Investment,-0.7383163988962209,9.470474613471858,6.808714041724073
2022-07-01,Philippines,PH,ASEAN,Investment,-3.368805579115515,9.215266257317722,-7.646875816032406
2022-10-01,Philippines,PH,ASEAN,Investment,-2.678682595995928,7.0309425304238005,5.95363019919688
2023-01-01,Philippines,PH,ASEAN,Investment,4.993775859974916,9.815566137809562,34.1467961263497
2023-04-01,Philippines,PH,ASEAN,Investment,1.0831144168130333,5.1176902606162145,-11.982789467049315
2023-07-01,Philippines,PH,ASEAN,Investment,0.9784388723041264,7.878309849056464,3.3956025377285926
2023-10-01,Philippines,PH,ASEAN,Investment,4.096535602368798,10.488752859073536,16.395402239265167
2024-01-01,Philippines,PH,ASEAN,Investment,4.554647807270781,3.407274585514486,5.8208830321135
2024-04-01,Philippines,PH,ASEAN,Investment,4.383591870451989,7.2371166992748925,3.3365789879923113
2024-07-01,Philippines,PH,ASEAN,Investment,4.281908617153273,7.294409688246617,3.62477449361549
1975-01-01,Singapore,SG,ASEAN,Consumption,-1.781619700982014,NA,NA
1975-04-01,Singapore,SG,ASEAN,Consumption,-0.7903939256430006,NA,9.77533789433025
1975-07-01,Singapore,SG,ASEAN,Consumption,0.9756732991851341,NA,12.87024964303427
1975-10-01,Singapore,SG,ASEAN,Consumption,2.7792859435945547,NA,13.009547238040398
1976-01-01,Singapore,SG,ASEAN,Consumption,0.5660545325563392,8.145607714379288,-3.0727039178877646
1976-04-01,Singapore,SG,ASEAN,Consumption,-0.8615895582507554,5.716205189031598,0.057727792939488154
1976-07-01,Singapore,SG,ASEAN,Consumption,-1.1172421579915892,3.683179950142801,4.738148687479082
1976-10-01,Singapore,SG,ASEAN,Consumption,0.33339788293459005,3.32029131735716,11.557992706897835
1977-01-01,Singapore,SG,ASEAN,Consumption,-1.0090257185293539,4.183426550621405,0.3798370151692154
1977-04-01,Singapore,SG,ASEAN,Consumption,0.18367681381752923,6.797669438394749,10.514699344032863
1977-07-01,Singapore,SG,ASEAN,Consumption,-1.240689104020604,5.622762188626318,0.038519688405358465
1977-10-01,Singapore,SG,ASEAN,Consumption,-1.5423883976937265,3.8631329803280323,4.5194758737046925
1978-01-01,Singapore,SG,ASEAN,Consumption,0.5323941713315772,7.2708704350118225,14.010786833904376
1978-04-01,Singapore,SG,ASEAN,Consumption,-0.5519239680768536,4.979946938840563,1.3510053593478233
1978-07-01,Singapore,SG,ASEAN,Consumption,1.278991093617344,8.215599106273608,12.98112835813754
1978-10-01,Singapore,SG,ASEAN,Consumption,-2.1993376682913652,5.0118632086938675,-8.295467716614269
1979-01-01,Singapore,SG,ASEAN,Consumption,0.705873028392823,5.807530460325694,17.19345584043168
1979-04-01,Singapore,SG,ASEAN,Consumption,0.38472502232940897,6.52769784822862,4.231674910959526
1979-07-01,Singapore,SG,ASEAN,Consumption,0.3352869177771639,4.595621068678568,5.252821239937333
1979-10-01,Singapore,SG,ASEAN,Consumption,0.9723893164156591,8.650714155233175,7.924904629604157
1980-01-01,Singapore,SG,ASEAN,Consumption,-1.225541112855077,3.4781370866593164,-3.4968524338637508
1980-04-01,Singapore,SG,ASEAN,Consumption,3.0196294524639224,7.967420768224542,22.18880963722043
1980-07-01,Singapore,SG,ASEAN,Consumption,-0.019430002284421752,4.8934573686027605,-7.0430323585497945
1980-10-01,Singapore,SG,ASEAN,Consumption,1.295280825816228,5.481355191889392,10.276495922750684
1981-01-01,Singapore,SG,ASEAN,Consumption,1.7798592861747227,8.07050182337683,6.859734092086001
1981-04-01,Singapore,SG,ASEAN,Consumption,0.37642092539353844,2.326797699145544,-0.7860068597047132
1981-07-01,Singapore,SG,ASEAN,Consumption,1.230097870938995,6.126503048545295,8.15578903904921
1981-10-01,Singapore,SG,ASEAN,Consumption,-0.8854056883628734,2.6074668393826883,-3.7996489138997447
1982-01-01,Singapore,SG,ASEAN,Consumption,-0.35387303273471443,2.572734478843941,6.7208046499310115
1982-04-01,Singapore,SG,ASEAN,Consumption,-0.5447082528692759,3.712349437380169,3.772452974440199
1982-07-01,Singapore,SG,ASEAN,Consumption,0.013699161572177775,3.3530196229108356,6.718469781171876
1982-10-01,Singapore,SG,ASEAN,Consumption,0.6016374537980174,6.0009829091288935,6.792204230972487
1983-01-01,Singapore,SG,ASEAN,Consumption,0.20687611354702676,5.026685636113015,2.823615557867498
1983-04-01,Singapore,SG,ASEAN,Consumption,2.922572941943387,7.892512667761231,15.235761101033063
1983-07-01,Singapore,SG,ASEAN,Consumption,2.2296115713249627,6.607910566370201,1.5800613756077553
1983-10-01,Singapore,SG,ASEAN,Consumption,-1.0597633518016014,2.7071762262824706,-8.810733129378434
1984-01-01,Singapore,SG,ASEAN,Consumption,4.65217749757755,8.80399491907351,27.210890329031656
1984-04-01,Singapore,SG,ASEAN,Consumption,1.169583846918603,2.6120456318722063,-9.532036047772152
1984-07-01,Singapore,SG,ASEAN,Consumption,0.38755557261514406,2.5510099828961685,1.3359187797036043
1984-10-01,Singapore,SG,ASEAN,Consumption,3.207205649899915,8.714126056849025,15.841731166432993
1985-01-01,Singapore,SG,ASEAN,Consumption,2.385086163203161,2.263435084125476,1.408126438137458
1985-04-01,Singapore,SG,ASEAN,Consumption,-2.419694826297572,1.0597807250512403,-14.346653484069094
1985-07-01,Singapore,SG,ASEAN,Consumption,-5.077963663564118,-0.6582948472086514,-5.536383509335963
1985-10-01,Singapore,SG,ASEAN,Consumption,-4.530786311148661,-2.7307454750895133,7.5519286549095455
1986-01-01,Singapore,SG,ASEAN,Consumption,-5.4574272911697,-2.594578619313026,1.952793861243407
1986-04-01,Singapore,SG,ASEAN,Consumption,-4.199947646142121,3.7430095172796385,11.003699062301564
1986-07-01,Singapore,SG,ASEAN,Consumption,-2.401401984599063,8.49886200105967,13.487026425784165
1986-10-01,Singapore,SG,ASEAN,Consumption,-5.010799497344784,5.65299427570487,-3.831542246509656
1987-01-01,Singapore,SG,ASEAN,Consumption,-5.348606235586837,6.553836335105601,5.556162098846329
1987-04-01,Singapore,SG,ASEAN,Consumption,-1.1298098260458662,9.81779310979416,24.0595261610558
1987-07-01,Singapore,SG,ASEAN,Consumption,0.8035152634603033,10.235244268383425,15.15683106014123
1987-10-01,Singapore,SG,ASEAN,Consumption,-0.2141128085319643,12.081035524249373,3.551622776954133
1988-01-01,Singapore,SG,ASEAN,Consumption,-0.5585642901181909,12.29308411781922,6.404356473125716
1988-04-01,Singapore,SG,ASEAN,Consumption,0.7323046309597897,9.54484085456766,13.066553108049561
1988-07-01,Singapore,SG,ASEAN,Consumption,1.8117770894757912,8.830976479798025,12.30137356106269
1988-10-01,Singapore,SG,ASEAN,Consumption,4.599825207603078,12.73742192139462,19.177404543340515
1989-01-01,Singapore,SG,ASEAN,Consumption,-0.1109193735203233,8.433786196479609,-10.81018642653433
1989-04-01,Singapore,SG,ASEAN,Consumption,1.951016944950817,9.233514930788722,16.265468045286013
1989-07-01,Singapore,SG,ASEAN,Consumption,2.103246282798496,8.30533272655174,8.58864474411476
1989-10-01,Singapore,SG,ASEAN,Consumption,2.8374579922697905,6.226114126260285,10.860530142174696
1990-01-01,Singapore,SG,ASEAN,Consumption,3.137077118900316,11.191992014975582,9.053325128326861
1990-04-01,Singapore,SG,ASEAN,Consumption,1.0413765299458313,6.975003662262225,-0.6024853655674178
1990-07-01,Singapore,SG,ASEAN,Consumption,-0.8039915253688686,4.909457196524869,0.32645888116533683
1990-10-01,Singapore,SG,ASEAN,Consumption,0.7623856670417074,5.670775453304344,13.905803169292597
1991-01-01,Singapore,SG,ASEAN,Consumption,0.8277274881134241,5.366635218073235,7.836764187402423
1991-04-01,Singapore,SG,ASEAN,Consumption,-1.3444174825466386,5.223897733051963,-1.1734353056525038
1991-07-01,Singapore,SG,ASEAN,Consumption,-0.9740965961865713,7.378005584117453,8.942890285427296
1991-10-01,Singapore,SG,ASEAN,Consumption,-0.9869814624393659,5.741525512643264,7.359882883395841
1992-01-01,Singapore,SG,ASEAN,Consumption,-2.1772309600898367,4.432624008331487,2.6011581701553155
1992-04-01,Singapore,SG,ASEAN,Consumption,-2.4895680658752446,6.2414809098045865,6.061992300239893
1992-07-01,Singapore,SG,ASEAN,Consumption,-2.1697629267126852,6.138946717330285,8.53275351553009
1992-10-01,Singapore,SG,ASEAN,Consumption,-2.3164271654217607,5.947938994544089,6.595851992251056
1993-01-01,Singapore,SG,ASEAN,Consumption,1.6262031484012407,11.013490836000095,22.86336553597934
1993-04-01,Singapore,SG,ASEAN,Consumption,1.651167548984249,11.26764413446466,7.078605494098156
1993-07-01,Singapore,SG,ASEAN,Consumption,1.6452507545102,10.839610283156809,6.820618110298682
1993-10-01,Singapore,SG,ASEAN,Consumption,1.9926453865744265,11.21143801436979,8.083162917102982
1994-01-01,Singapore,SG,ASEAN,Consumption,5.524090120483911,10.659730944435886,20.656537256243723
1994-04-01,Singapore,SG,ASEAN,Consumption,0.8240838761369804,5.780270500799567,-12.439236280447119
1994-07-01,Singapore,SG,ASEAN,Consumption,1.6216902287278285,6.422093761603698,9.387911153515205
1994-10-01,Singapore,SG,ASEAN,Consumption,0.9496274465391891,5.239967667371737,3.354658540175137
1995-01-01,Singapore,SG,ASEAN,Consumption,-0.2926277259941018,0.30885685573895927,0.932094009712614
1995-04-01,Singapore,SG,ASEAN,Consumption,-0.13037583099276795,5.024536546981295,6.423482484522225
1995-07-01,Singapore,SG,ASEAN,Consumption,0.040232481394804516,4.263731749396982,6.344691963177951
1995-10-01,Singapore,SG,ASEAN,Consumption,0.8291440983559462,5.605013778214563,8.71978665544546
1996-01-01,Singapore,SG,ASEAN,Consumption,0.673823162074135,6.586724316414561,4.858936162512606
1996-04-01,Singapore,SG,ASEAN,Consumption,0.6486165580182218,6.3087897747257315,5.311744317766909
1996-07-01,Singapore,SG,ASEAN,Consumption,1.114803155578651,6.5295226876312285,7.227623614799938
1996-10-01,Singapore,SG,ASEAN,Consumption,1.5849212599714175,6.152884358347066,7.213233338308811
1997-01-01,Singapore,SG,ASEAN,Consumption,0.42433637966034093,5.108817645012387,0.6826693091738889
1997-04-01,Singapore,SG,ASEAN,Consumption,-0.26462979428164973,4.427811205816035,2.5877185609815
1997-07-01,Singapore,SG,ASEAN,Consumption,3.882229848203257,8.11515120477111,21.976983610620238
1997-10-01,Singapore,SG,ASEAN,Consumption,0.9726193635954065,4.767790537517591,-6.176209330705262
1998-01-01,Singapore,SG,ASEAN,Consumption,-2.351524405511101,2.665817324244202,-7.725223543919668
1998-04-01,Singapore,SG,ASEAN,Consumption,-5.436706976414494,0.3635384539530051,-6.621396920183287
1998-07-01,Singapore,SG,ASEAN,Consumption,-8.306370680371163,-6.5252963302876665,-5.578355526342449
1998-10-01,Singapore,SG,ASEAN,Consumption,-9.127184227240162,-4.276893158673545,2.8174033557512246
1999-01-01,Singapore,SG,ASEAN,Consumption,-5.349155213303959,3.0073522907320793,21.41175825370283
1999-04-01,Singapore,SG,ASEAN,Consumption,-4.149930430293438,7.480535127065657,11.271334425151025
1999-07-01,Singapore,SG,ASEAN,Consumption,-2.9084008134703816,11.769569610635955,11.577782407938741
1999-10-01,Singapore,SG,ASEAN,Consumption,-1.1605534007268008,14.488304513065486,13.69234296546935
2000-01-01,Singapore,SG,ASEAN,Consumption,0.7804659166707776,12.76014237019254,14.499109682211042
2000-04-01,Singapore,SG,ASEAN,Consumption,2.363786809524045,13.203379619638511,13.04428342293491
2000-07-01,Singapore,SG,ASEAN,Consumption,3.6399828036097563,13.242831710737057,11.735590772332927
2000-10-01,Singapore,SG,ASEAN,Consumption,3.809982057951279,11.614835901973564,7.1803597304153755
2001-01-01,Singapore,SG,ASEAN,Consumption,5.88522826075806,11.647496574154736,14.629752370935734
2001-04-01,Singapore,SG,ASEAN,Consumption,5.821212881076815,9.853796911517776,5.869484772387068
2001-07-01,Singapore,SG,ASEAN,Consumption,4.055479268041968,6.630518599877888,-1.1575224742266244
2001-10-01,Singapore,SG,ASEAN,Consumption,0.6199343133720358,2.820613125682314,-8.05926216636692
2002-01-01,Singapore,SG,ASEAN,Consumption,1.9354412242718853,1.8457324469688174,10.730229656081747
2002-04-01,Singapore,SG,ASEAN,Consumption,2.479193836996737,2.237817590148161,7.437825345104443
2002-07-01,Singapore,SG,ASEAN,Consumption,2.5460948226619338,3.861997919505278,5.339198843201842
2002-10-01,Singapore,SG,ASEAN,Consumption,1.0019824517747828,5.557886094230646,-1.2757094674654468
2003-01-01,Singapore,SG,ASEAN,Consumption,-1.569438667313539,1.4930614305939116,-5.529068998465192
2003-04-01,Singapore,SG,ASEAN,Consumption,-5.433983176712791,-3.070507854560134,-10.816451795511739
2003-07-01,Singapore,SG,ASEAN,Consumption,-0.25739516193446377,1.9093176274193269,25.258500771119685
2003-10-01,Singapore,SG,ASEAN,Consumption,0.9462454299385753,4.550460068586126,9.28886029720175
2004-01-01,Singapore,SG,ASEAN,Consumption,-0.3322765660875829,5.756087923998798,-0.7065575768145038
2004-04-01,Singapore,SG,ASEAN,Consumption,-0.3423723906083049,9.538657987936716,4.313828460239932
2004-07-01,Singapore,SG,ASEAN,Consumption,-1.2123296399700385,3.4324533686431735,0.8336822939455146
2004-10-01,Singapore,SG,ASEAN,Consumption,-1.4698445566937317,1.9238666464996612,3.2545134086277017
2005-01-01,Singapore,SG,ASEAN,Consumption,-0.4335301772159567,4.202911991834313,8.409623804524102
2005-04-01,Singapore,SG,ASEAN,Consumption,-0.8558944168398898,3.7643947154684554,2.559759354776503
2005-07-01,Singapore,SG,ASEAN,Consumption,-1.3315023003015434,4.139876091034722,2.3356077962105815
2005-10-01,Singapore,SG,ASEAN,Consumption,-1.7406318450188991,3.9742920943918847,2.592177422056352
2006-01-01,Singapore,SG,ASEAN,Consumption,-1.0202843591444548,3.6466977216671026,7.099246313624974
2006-04-01,Singapore,SG,ASEAN,Consumption,-1.3937101137741648,3.6836246428554986,2.707467039530087
2006-07-01,Singapore,SG,ASEAN,Consumption,-1.3105668836528497,4.226887412372449,4.508658874278382
2006-10-01,Singapore,SG,ASEAN,Consumption,-0.3413649616677448,5.582824924362306,8.015927470015782
2007-01-01,Singapore,SG,ASEAN,Consumption,0.09358079436782349,5.264707883413244,5.826778149828726
2007-04-01,Singapore,SG,ASEAN,Consumption,1.777232010923349,7.2762069831417975,10.7534634384443
2007-07-01,Singapore,SG,ASEAN,Consumption,1.9680854182998424,7.3236316903658505,4.698357703174594
2007-10-01,Singapore,SG,ASEAN,Consumption,2.8556992774126777,7.167187359488025,7.390150146504482
2008-01-01,Singapore,SG,ASEAN,Consumption,2.5830952141117547,6.372396432460192,2.647614441717394
2008-04-01,Singapore,SG,ASEAN,Consumption,3.251727789290522,5.26193596714446,6.31162157718137
2008-07-01,Singapore,SG,ASEAN,Consumption,2.826233258463413,4.547685558704728,1.8413560694156672
2008-10-01,Singapore,SG,ASEAN,Consumption,-0.008898296527462546,0.7312386578796293,-7.875637456795914
2009-01-01,Singapore,SG,ASEAN,Consumption,-2.1893743523357942,-1.2589358656223126,-5.3130836522903735
2009-04-01,Singapore,SG,ASEAN,Consumption,-2.6412418821917782,-2.444931947196416,1.5676372508849568
2009-07-01,Singapore,SG,ASEAN,Consumption,0.46716475755369374,1.0427046065412782,15.791902284366444
2009-10-01,Singapore,SG,ASEAN,Consumption,-1.8157147205480964,1.566665125504585,-5.779795380942687
2010-01-01,Singapore,SG,ASEAN,Consumption,0.4596239901952194,6.009428674431128,12.457970543415797
2010-04-01,Singapore,SG,ASEAN,Consumption,-1.1006081769235583,4.899391180970447,-2.872512722957765
2010-07-01,Singapore,SG,ASEAN,Consumption,-1.2818594733880035,1.6172323950804923,2.6632671408066244
2010-10-01,Singapore,SG,ASEAN,Consumption,-0.5740221854291946,4.62337685913532,6.244782475276622
2011-01-01,Singapore,SG,ASEAN,Consumption,-1.0349984593763912,1.908081521125382,1.5967891913760468
2011-04-01,Singapore,SG,ASEAN,Consumption,0.40794443928924684,4.93630764112325,9.240391757033706
2011-07-01,Singapore,SG,ASEAN,Consumption,-0.3077553889161268,4.428446890944215,0.6318241400904867
2011-10-01,Singapore,SG,ASEAN,Consumption,0.221349746429507,4.276287412442059,5.636144561267997
2012-01-01,Singapore,SG,ASEAN,Consumption,0.02131431432056473,4.562842801193945,2.7430107463835895
2012-04-01,Singapore,SG,ASEAN,Consumption,-0.4002689920984393,2.722527103536443,1.879128966403698
2012-07-01,Singapore,SG,ASEAN,Consumption,0.39801504854273406,4.259531723518073,6.779842620017007
2012-10-01,Singapore,SG,ASEAN,Consumption,-0.19072340991992423,3.1632282743526474,1.250930764606295
2013-01-01,Singapore,SG,ASEAN,Consumption,-0.7558036049961617,2.818393305859246,1.3636708724099833
2013-04-01,Singapore,SG,ASEAN,Consumption,-0.4167155690358549,3.5978368031440056,4.996902955542737
2013-07-01,Singapore,SG,ASEAN,Consumption,-0.511761081648844,2.721248777127805,3.2734905159522043
2013-10-01,Singapore,SG,ASEAN,Consumption,-1.87760883118594,1.9582471184142136,-1.80107587024807
2014-01-01,Singapore,SG,ASEAN,Consumption,-1.0729037780460835,3.3383342268230365,6.884019306045275
2014-04-01,Singapore,SG,ASEAN,Consumption,-0.7568897990374037,3.3195300772167258,4.921686357117494
2014-07-01,Singapore,SG,ASEAN,Consumption,-1.3503209539401582,2.816958021137417,1.2632022916349683
2014-10-01,Singapore,SG,ASEAN,Consumption,-0.9290341632452225,4.588812849263846,5.286343442257646
2015-01-01,Singapore,SG,ASEAN,Consumption,-0.005358531411461288,4.678249340434704,7.241765270728706
2015-04-01,Singapore,SG,ASEAN,Consumption,0.4978197459826368,4.819056957945733,5.484916827161612
2015-07-01,Singapore,SG,ASEAN,Consumption,-0.3164750554233292,4.533113035062009,0.11942660010006989
2015-10-01,Singapore,SG,ASEAN,Consumption,1.5802428839208331,5.923623503135467,10.848385314551479
2016-01-01,Singapore,SG,ASEAN,Consumption,2.3495478245994224,5.664021072206715,6.2033555470137
2016-04-01,Singapore,SG,ASEAN,Consumption,0.44470245952600745,3.131552273919702,-4.64495836598644
2016-07-01,Singapore,SG,ASEAN,Consumption,0.09300761604118593,3.453063119599875,1.4054699828207617
2016-10-01,Singapore,SG,ASEAN,Consumption,-0.2831318135240908,1.0250089433483822,1.136168609545507
2017-01-01,Singapore,SG,ASEAN,Consumption,-0.1964391491875335,0.17588435255326829,2.8068571838332446
2017-04-01,Singapore,SG,ASEAN,Consumption,0.7051043178833878,2.806072941937643,5.875795991551058
2017-07-01,Singapore,SG,ASEAN,Consumption,1.561825934891202,3.8286375683089346,5.495728488305929
2017-10-01,Singapore,SG,ASEAN,Consumption,2.7688747840708476,5.216521509678174,6.687704375022463
2018-01-01,Singapore,SG,ASEAN,Consumption,2.319225205917423,4.476539526114465,-0.15307075042159113
2018-04-01,Singapore,SG,ASEAN,Consumption,4.263461420310755,5.31028173234489,9.21076481647276
2018-07-01,Singapore,SG,ASEAN,Consumption,4.003115021300436,3.983549269118214,0.18879863539922326
2018-10-01,Singapore,SG,ASEAN,Consumption,4.737582206160275,3.307410118564036,3.9831477728057507
2019-01-01,Singapore,SG,ASEAN,Consumption,6.916412297156695,5.746785935223464,9.604432516216121
2019-04-01,Singapore,SG,ASEAN,Consumption,6.0744239407305844,2.7954882605660814,-2.59442588215677
2019-07-01,Singapore,SG,ASEAN,Consumption,6.010288090961789,2.8631068114627567,0.45927283898592464
2019-10-01,Singapore,SG,ASEAN,Consumption,5.60594372538548,1.6457665765907237,-0.8862131666823814
2020-01-01,Singapore,SG,ASEAN,Consumption,3.009143300945899,-3.1434926177878353,-9.552604261298114
2020-04-01,Singapore,SG,ASEAN,Consumption,-27.300409908526426,-32.544406726749386,-120.19808231800297
2020-07-01,Singapore,SG,ASEAN,Consumption,-8.358245121051246,-13.378238547982235,77.12394555405453
